tempo,deslocamento,velocidade,aceleracao
0.08600000000000001,0.00572730465373508,0.1350425326311649,1.6289958308044796
0.08700000000000001,0.005863161866581856,0.13667207496872974,1.6300872690817694
0.088,0.006000649165910044,0.13830270401864986,1.6311692553244603
0.089,0.006139767633705793,0.13993441032832613,1.6322417884106626
0.09,0.006280518342502099,0.14156718444405894,1.6333048672613097
0.091,0.0064229023553777275,0.14320101691109108,1.6343584908401452
0.092,0.006566920725956173,0.14483589827365043,1.6354026581537189
0.093,0.006712574498404671,0.14647181907499282,1.6364373682513746
0.094,0.0068598647074332424,0.14810876985744487,1.6374626202252425
0.095,0.00700879237829379,0.14974674116244663,1.6384784132102288
0.096,0.00715935852677923,0.15138572353059454,1.6394847463840079
0.097,0.007311564159222671,0.153025707501684,1.6404816189670106
0.098,0.007465410272496635,0.1546666836147523,1.641469030222416
0.099,0.007620897854012319,0.15630864240812123,1.6424469794561412
0.1,0.007778027881718903,0.15795157441943986,1.6434154660168299
0.101,0.007936801324102896,0.15959547018572728,1.644374489295843
0.10200000000000001,0.008097219140187531,0.1612403202434153,1.645324048727249
0.10300000000000001,0.008259282279532196,0.16288611512839113,1.646264143787811
0.10400000000000001,0.00842299168223191,0.16453284537604007,1.6471947739969772
0.105,0.008588348278916845,0.16618050152128827,1.6481159389168705
0.106,0.008755352990751891,0.16782907409864528,1.6490276381522753
0.107,0.008924006729436253,0.16947855364224676,1.6499298713506274
0.108,0.009094310397203103,0.17112893068589716,1.650822638202002
0.109,0.00926626488681927,0.1727801957631123,1.6517059384391022
0.11,0.009439871081584974,0.174432339407162,1.652579771837247
0.111,0.009615129855333596,0.17608535215111273,1.6534441382143583
0.112,0.0097920420724315,0.17773922452787017,1.6542990374309494
0.113,0.009970608587777898,0.17939394707022177,1.6551444693901127
0.114,0.010150830246804743,0.18104951031087943,1.6559804340375062
0.115,0.010332707885476682,0.1827059047825219,1.656806931361341
0.116,0.01051624233029104,0.18436312101783747,1.6576239613923682
0.117,0.010701434398277854,0.18602114954956642,1.658431524203866
0.11800000000000001,0.010888284896999948,0.18767998091054358,1.659229619911626
0.11900000000000001,0.01107679462455304,0.1893396056337408,1.66001824867394
0.12,0.011266964369565912,0.19100001425230953,1.6607974106915853
0.121,0.011458794911200599,0.19266119729962314,1.661567106207811
0.122,0.011652287019152642,0.19432314530931954,1.662327335508326
0.123,0.01184744145365137,0.19598584881534356,1.6630780989212806
0.124,0.012044258965460226,0.1976492983519894,1.6638193968172565
0.125,0.012242740295877139,0.19931348445394306,1.6645512296092493
0.126,0.012442886176734941,0.2009783976563247,1.665273597752654
0.127,0.012644697330401817,0.20264402849473107,1.665986501745251
0.128,0.012848174469781802,0.20431036750527792,1.6666899421271906
0.129,0.013053318298315329,0.20597740522464233,1.667383919480977
0.13,0.013260129509979802,0.20764513219010505,1.668068434431453
0.131,0.013468608789290229,0.2093135389395928,1.6687434876457847
0.132,0.013678756811299882,0.2109826160117207,1.6694090798334462
0.133,0.013890574241601013,0.21265235394583437,1.670065211746202
0.134,0.014104061736325599,0.21432274328205245,1.670711884178092
0.135,0.014319219942146142,0.21599377456130867,1.6713490979654135
0.136,0.014536049496276503,0.21766543832539423,1.6719768539867077
0.137,0.01475455102647278,0.21933772511699995,1.6725951531627397
0.138,0.01497472515103423,0.22101062547975855,1.6732039964564827
0.139,0.015196572478804229,0.22268412995828682,1.6738033848731027
0.14,0.015420093609171282,0.22435822909822778,1.6743933194599374
0.14100000000000001,0.015645289132070066,0.2260329134462929,1.674973801306483
0.14200000000000002,0.015872159627982524,0.22770817355030415,1.6755448315443728
0.14300000000000002,0.01610070566793899,0.22938399995923628,1.6761064113473625
0.14400000000000002,0.016330927813519365,0.2310603832232588,1.67665854193131
0.145,0.01656282661685434,0.23273731389377816,1.677201224554158
0.146,0.01679640262062665,0.23441478252347972,1.6777344605159166
0.147,0.017031656358072366,0.23609277966636993,1.678258251158643
0.148,0.017268588352982246,0.2377712958778183,1.6787725978664245
0.149,0.017507199119703113,0.23945032171459946,1.6792775020653583
0.15,0.017747489163139295,0.24112984773493507,1.6797729652235331
0.151,0.01798945897875407,0.24280986449853592,1.6802589888510102
0.152,0.018233109052571198,0.24449036256664383,1.6807355744998038
0.153,0.018478439861176463,0.2461713325020736,1.681202723763861
0.154,0.01872545187171926,0.2478527648692549,1.6816604382790432
0.155,0.018974145541914247,0.24953465023427426,1.682108719723105
0.156,0.01922452132004301,0.2512169791649169,1.6825475698156742
0.157,0.01947657964495579,0.2528997422307086,1.6829769903182334
0.158,0.01973032094607324,0.25458293000295745,1.6833969830340962
0.159,0.019985745643388227,0.2562665330547959,1.6838075498083909
0.16,0.020242854147467685,0.25795054196122236,1.684208692528035
0.161,0.020501646859454492,0.259634947299143,1.6846004131217192
0.162,0.02076212417106941,0.2613197396474136,1.6849827135598816
0.163,0.02102428646461304,0.2630049095868813,1.6853555958546893
0.164,0.02128813411296785,0.2646904477004261,1.6857190620600166
0.165,0.021553667479600223,0.26637634457300297,1.686073114271423
0.166,0.021820886918562543,0.26806259079168304,1.68641775462613
0.167,0.02208979277449535,0.2697491769456956,1.6867529853030028
0.168,0.022360385382629504,0.2714360936264696,1.687078808522524
0.169,0.022632665068788416,0.2731233314276752,1.6873952265467738
0.17,0.0229066321493903,0.27481088094526557,1.6877022416794074
0.171,0.023182286931450483,0.2764987327775182,1.6879998562656304
0.17200000000000001,0.02345962971258375,0.2781868775250766,1.688288072692179
0.17300000000000001,0.023738660781006737,0.27987530579099174,1.6885668933872942
0.17400000000000002,0.024019380415540335,0.2815640081807636,1.6888363208206996
0.17500000000000002,0.024301788885612192,0.2832529753023826,1.6890963575035793
0.176,0.0245858864512592,0.2849421977663711,1.6893470059885523
0.177,0.024871673363130065,0.2866316661858247,1.689588268869651
0.178,0.025159149862487885,0.28832137117645384,1.6898201487822941
0.179,0.025448316181212797,0.290011303356625,1.6900426484032667
0.18,0.025739172541804647,0.29170145334740216,1.690255770450693
0.181,0.026031719157385714,0.293391811772588,1.6904595176840134
0.182,0.026325956231703463,0.29508236925876535,1.6906538929039583
0.183,0.02662188395913335,0.29677311643533844,1.690838898952526
0.184,0.026919502524681668,0.298464043934574,1.6910145387129558
0.185,0.027218812103988414,0.3001551423916427,1.6911808151097032
0.186,0.02751981286333024,0.3018464024446603,1.6913377311084155
0.187,0.02782250495962339,0.30353781473472874,1.6914852897159058
0.188,0.028126888540426727,0.3052293699059773,1.6916234939801273
0.189,0.028432963743944772,0.30692105860560387,1.691752346990148
0.19,0.028740730699030798,0.30861287148391586,1.6918718518761249
0.191,0.02905018952518995,0.3103047991943715,1.6919820118092765
0.192,0.029361340332582437,0.3119968323936205,1.692082830001859
0.193,0.029674183222026716,0.3136889617415457,1.6921743097071382
0.194,0.02998871828500277,0.31538117790130343,1.6922564542193625
0.195,0.030304945603655386,0.3170734715393648,1.692329266873738
0.196,0.030622865250797503,0.3187658333255567,1.6923927510463999
0.197,0.03094247728991358,0.3204582539331024,1.6924469101543858
0.198,0.03126378177516301,0.32215072403866285,1.6924917476556096
0.199,0.03158677875138358,0.32384323432237727,1.692527267048833
0.2,0.03191146825409499,0.325535775467904,1.6925534718736364
0.201,0.03223785030950236,0.3272283381624615,1.6925703657103952
0.202,0.03256592493449982,0.3289209130968688,1.692577952180248
0.203,0.032895692136674155,0.3306134909655866,1.6925762349450704
0.20400000000000001,0.03322715191430843,0.33230606246675776,1.692565217707446
0.20500000000000002,0.03356030425638573,0.3339986183022481,1.6925449042106395
0.20600000000000002,0.03389514914259287,0.33569114917768694,1.692515298238565
0.20700000000000002,0.03423168654332419,0.33738364580250796,1.6924764036157607
0.20800000000000002,0.03456991641968539,0.3390760988899896,1.6924282242073572
0.209,0.03490983872349739,0.3407684991572957,1.692370763919051
0.21,0.035251453397300236,0.3424608373255161,1.692304026697073
0.211,0.03559476037435703,0.3441531041197071,1.6922280165281598
0.212,0.03593975957865794,0.3458452902689321,1.6921427374395246
0.213,0.036286450924924225,0.3475373865063018,1.6920481934988267
0.214,0.036634834318612274,0.34922938356901473,1.6919443888141426
0.215,0.036984909655917754,0.35092127219839786,1.691831327533934
0.216,0.03733667682377974,0.3526130431399467,1.6917090138470208
0.217,0.037690135699884886,0.3543046871433657,1.6915774519825466
0.218,0.038045286152671685,0.35599619496260876,1.6914366462099513
0.219,0.038402128041334735,0.3576875573559192,1.6912866008389391
0.22,0.038760661215829016,0.35937876508587013,1.6911273202194474
0.221,0.03912088551687428,0.36106980891940493,1.6909588087416163
0.222,0.03948280077595941,0.362760679627877,1.6907810708357571
0.223,0.03984640681534689,0.3644513679870902,1.6905941109723206
0.224,0.040211703448077216,0.36614186477733895,1.690397933661866
0.225,0.04057869047797346,0.36783216078344816,1.6901925434550287
0.226,0.0409473676996458,0.36952224679481344,1.689977944942489
0.227,0.041317734898496106,0.3712121136054411,1.6897541427549392
0.228,0.041689791850722586,0.3729017520139882,1.6895211415630522
0.229,0.04206353832332444,0.3745911528238023,1.689278946077449
0.23,0.04243897407410657,0.37628030684296165,1.6890275610486647
0.231,0.04281609885168436,0.377969204884315,1.6887669912671186
0.232,0.04319491239548842,0.37965783776552137,1.6884972415630781
0.233,0.043575414435769455,0.38134619630909,1.6882183168066285
0.234,0.04395760469360312,0.3830342713424201,1.6879302219076378
0.23500000000000001,0.04434148288089492,0.38472205369784057,1.6876329618157238
0.23600000000000002,0.04472704870038519,0.38640953421264995,1.6873265415202212
0.23700000000000002,0.04511430184565405,0.38809670372915583,1.687010966050148
0.23800000000000002,0.045503242001126445,0.38978355309471463,1.68668624047417
0.23900000000000002,0.04589386884207723,0.3914700731617713,1.686352369900569
0.24,0.04628618203463627,0.39315625478789884,1.6860093594772065
0.241,0.04668018123579356,0.39484208883583793,1.6856572143914914
0.242,0.04707586609340445,0.39652756617353635,1.6852959398703433
0.243,0.04747323624619487,0.3982126776741886,1.6849255411801605
0.244,0.047872291323766566,0.3998974142162753,1.6845460236267824
0.245,0.04827303094660242,0.4015817666836025,1.6841573925554558
0.246,0.04867545472607183,0.4032657259653414,1.683759653350801
0.247,0.04907956226443602,0.4049492829560673,1.6833528114367737
0.248,0.04948535315485355,0.40663242855579923,1.6829368722766316
0.249,0.04989282698138571,0.408315153670039,1.6825118413728992
0.25,0.050301983319002055,0.40999744920981074,1.6820777242673295
0.251,0.050712821733585954,0.4116793060916997,1.6816345265408703
0.252,0.05112534178194014,0.41336071523789186,1.6811822538136274
0.253,0.051539543011792366,0.41504166757621275,1.6807209117448276
0.254,0.05195542496180103,0.4167221540401667,1.6802505060327846
0.255,0.0523729871615609,0.41840216556897597,1.6797710424148589
0.256,0.05279222913160884,0.42008169310761956,1.6792825266674238
0.257,0.05321315038342959,0.4217607276068724,1.678784964605828
0.258,0.053635750419461566,0.4234392600233442,1.6782783620843567
0.259,0.05406002873310275,0.4251172813195185,1.6777627249961973
0.26,0.05448598480871654,0.4267947824637914,1.6772380592734002
0.261,0.05491361812163772,0.4284717544305104,1.6767043708868412
0.262,0.0553429281381784,0.4301481882000134,1.6761616658461849
0.263,0.05577391431563404,0.4318240747586672,1.675609950199845
0.264,0.056206576102289504,0.4334994050989065,1.675049230034948
0.265,0.05664091293742514,0.43517417021927246,1.6744795114772952
0.266,0.057076924251322894,0.4368483611244513,1.6739008006913227
0.267,0.0575146094652725,0.438521968825313,1.6733131038800642
0.268,0.057953967991577676,0.4401949843389499,1.6727164272851118
0.269,0.058394999233562346,0.44186739868871505,1.672110777186578
0.27,0.05883770258557693,0.443539202904261,1.6714961599030551
0.271,0.05928207743300469,0.44521038802157814,1.6708725817915782
0.272,0.05972812315226803,0.446880945083033,1.6702400492475844
0.273,0.06017583911083496,0.4485508651374067,1.669598568704874
0.274,0.06062522466722547,0.45022013923993354,1.6689481466355702
0.275,0.06107627917101802,0.45188875845233883,1.668288789550081
0.276,0.061529001962856086,0.45355671384287755,1.6676205039970575
0.277,0.06198339237445466,0.4552239964863724,1.666943296563355
0.278,0.062439449728606856,0.45689059746425204,1.6662571738739922
0.279,0.06289717333919054,0.4585565078645892,1.665562142592111
0.28,0.063356562511175,0.4602217187821388,1.6648582094189366
0.281,0.0638176165406276,0.46188622131837603,1.6641453810937354
0.28200000000000003,0.06428033471472061,0.46355000658153434,1.6634236643937756
